"Scraping date","Main Catagory","Subcatagory","Brand name","Number of products","Link"
"26-04-2019","Women's Fashion","Clothing","MABUA","7","https://www.amazon.com/s/ref=sr_in_-2_p_89_27?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3AMABUA&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Muryobao","26","https://www.amazon.com/s/ref=sr_in_-2_p_89_28?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3AMuryobao&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Nebility","100","https://www.amazon.com/s/ref=sr_in_-2_p_89_29?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3ANebility&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Niidor","23","https://www.amazon.com/s/ref=sr_in_-2_p_89_30?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3ANiidor&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","NIPPIES","4","https://www.amazon.com/s/ref=sr_in_-2_p_89_31?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3ANIPPIES&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","No Nonsense","251","https://www.amazon.com/s/ref=sr_in_-2_p_89_32?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3ANo+Nonsense&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","ODODOS","409","https://www.amazon.com/s/ref=sr_in_-2_p_89_33?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3AODODOS&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Ordenado","23","https://www.amazon.com/s/ref=sr_in_-2_p_89_34?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3AOrdenado&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","PRETTYGARDEN","398","https://www.amazon.com/s/ref=sr_in_-2_p_89_35?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3APRETTYGARDEN&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","PUMA","187","https://www.amazon.com/s/ref=sr_in_-2_p_89_36?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3APUMA&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","QING","8","https://www.amazon.com/s/ref=sr_in_-2_p_89_37?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3AQING&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","QUXIANG","5","https://www.amazon.com/s/ref=sr_in_-2_p_89_38?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3AQUXIANG&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Robert Matthew","14","https://www.amazon.com/s/ref=sr_in_-2_p_89_39?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3ARobert+Matthew&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","SATINA","155","https://www.amazon.com/s/ref=sr_in_-2_p_89_40?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3ASATINA&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Shiningqueen","1","https://www.amazon.com/s/ref=sr_in_-2_p_89_41?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3AShiningqueen&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Simple Wishes","18","https://www.amazon.com/s/ref=sr_in_-2_p_89_42?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3ASimple+Wishes&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Teeheesocks","62","https://www.amazon.com/s/ref=sr_in_-2_p_89_43?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3ATeeheesocks&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Tempt Me","364","https://www.amazon.com/s/ref=sr_in_-2_p_89_44?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3ATempt+Me&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","TGD","28","https://www.amazon.com/s/ref=sr_in_-2_p_89_45?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3ATGD&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Thirty48","15","https://www.amazon.com/s/ref=sr_in_-2_p_89_46?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3AThirty48&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Thsinde","2","https://www.amazon.com/s/ref=sr_in_-2_p_89_47?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3AThsinde&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Toes Home","14","https://www.amazon.com/s/ref=sr_in_-2_p_89_48?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3AToes+Home&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Under Armour","1,210","https://www.amazon.com/s/ref=sr_in_-2_p_89_49?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3AUnder+Armour&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Clothing","Wander Agio","67","https://www.amazon.com/s/ref=sr_in_-2_p_89_50?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A1040660%2Cp_89%3AWander+Agio&bbn=16225018011&ie=UTF8&qid=1556518089&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","adidas","2,556","https://www.amazon.com/s/ref=sr_in_-2_p_89_0?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3Aadidas&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","adidas outdoor","84","https://www.amazon.com/s/ref=sr_in_-2_p_89_1?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3Aadidas+outdoor&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","AEROTHOTIC","140","https://www.amazon.com/s/ref=sr_in_-2_p_89_2?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AAEROTHOTIC&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Amazon Essentials","38","https://www.amazon.com/s/ref=sr_in_-2_p_89_3?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AAmazon+Essentials&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Amoji","179","https://www.amazon.com/s/ref=sr_in_-2_p_89_4?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AAmoji&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","ANNA","181","https://www.amazon.com/s/ref=sr_in_-2_p_89_5?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AANNA&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","AOMAIS","19","https://www.amazon.com/s/ref=sr_in_-2_p_89_6?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AAOMAIS&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Blowfish","548","https://www.amazon.com/s/ref=sr_in_-2_p_89_7?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ABlowfish&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Brooks","1,021","https://www.amazon.com/s/ref=sr_in_-2_p_89_8?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ABrooks&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Capezio","665","https://www.amazon.com/s/ref=sr_in_-2_p_89_9?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ACapezio&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Chaco","486","https://www.amazon.com/s/ref=sr_in_-2_p_89_10?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AChaco&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","CIOR","129","https://www.amazon.com/s/ref=sr_in_-2_p_89_11?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ACIOR&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Converse","1,197","https://www.amazon.com/s/ref=sr_in_-2_p_89_12?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AConverse&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Crocs","2,833","https://www.amazon.com/s/ref=sr_in_-2_p_89_13?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ACrocs&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Dearfoams","360","https://www.amazon.com/s/ref=sr_in_-2_p_89_14?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ADearfoams&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Fila","202","https://www.amazon.com/s/ref=sr_in_-2_p_89_15?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AFila&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Flojos","119","https://www.amazon.com/s/ref=sr_in_-2_p_89_16?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AFlojos&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","getmorebeauty","441","https://www.amazon.com/s/ref=sr_in_-2_p_89_17?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3Agetmorebeauty&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","HALLUCI","71","https://www.amazon.com/s/ref=sr_in_-2_p_89_18?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AHALLUCI&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Halluci","71","https://www.amazon.com/s/ref=sr_in_-2_p_89_19?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AHalluci&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Havaianas","340","https://www.amazon.com/s/ref=sr_in_-2_p_89_20?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AHavaianas&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","HomeTop","187","https://www.amazon.com/s/ref=sr_in_-2_p_89_21?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AHomeTop&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","ISOTONER","452","https://www.amazon.com/s/ref=sr_in_-2_p_89_22?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AISOTONER&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Kali Footwear","46","https://www.amazon.com/s/ref=sr_in_-2_p_89_23?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AKali+Footwear&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Keds","258","https://www.amazon.com/s/ref=sr_in_-2_p_89_24?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AKeds&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","LongBay","88","https://www.amazon.com/s/ref=sr_in_-2_p_89_25?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ALongBay&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Old Navy","65","https://www.amazon.com/s/ref=sr_in_-2_p_89_26?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AOld+Navy&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","OOFOS","167","https://www.amazon.com/s/ref=sr_in_-2_p_89_27?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AOOFOS&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Plaka","213","https://www.amazon.com/s/ref=sr_in_-2_p_89_28?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3APlaka&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","PUMA","2,096","https://www.amazon.com/s/ref=sr_in_-2_p_89_29?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3APUMA&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Rainbow Sandals","88","https://www.amazon.com/s/ref=sr_in_-2_p_89_30?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ARainbow+Sandals&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Reef","295","https://www.amazon.com/s/ref=sr_in_-2_p_89_31?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AReef&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","RockDove","180","https://www.amazon.com/s/ref=sr_in_-2_p_89_32?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ARockDove&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Sanuk","761","https://www.amazon.com/s/ref=sr_in_-2_p_89_33?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ASanuk&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","shevalues","64","https://www.amazon.com/s/ref=sr_in_-2_p_89_34?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3Ashevalues&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Silky Toes","107","https://www.amazon.com/s/ref=sr_in_-2_p_89_35?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ASilky+Toes&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","SIMARI","79","https://www.amazon.com/s/ref=sr_in_-2_p_89_36?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ASIMARI&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Skechers","9,376","https://www.amazon.com/s/ref=sr_in_-2_p_89_37?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ASkechers&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Sloggers","256","https://www.amazon.com/s/ref=sr_in_-2_p_89_38?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ASloggers&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","SODA","1,092","https://www.amazon.com/s/ref=sr_in_-2_p_89_39?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ASODA&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Solemates","15","https://www.amazon.com/s/ref=sr_in_-2_p_89_40?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ASolemates&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","SOSUSHOE","21","https://www.amazon.com/s/ref=sr_in_-2_p_89_41?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ASOSUSHOE&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","STELLE","133","https://www.amazon.com/s/ref=sr_in_-2_p_89_42?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ASTELLE&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Superfeet","21","https://www.amazon.com/s/ref=sr_in_-2_p_89_43?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ASuperfeet&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","TENGYUFLY","14","https://www.amazon.com/s/ref=sr_in_-2_p_89_44?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ATENGYUFLY&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Teva","659","https://www.amazon.com/s/ref=sr_in_-2_p_89_45?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3ATeva&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","ULTRAIDEAS","220","https://www.amazon.com/s/ref=sr_in_-2_p_89_46?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AULTRAIDEAS&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","VenusCelia","663","https://www.amazon.com/s/ref=sr_in_-2_p_89_47?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AVenusCelia&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","VIFUUR","278","https://www.amazon.com/s/ref=sr_in_-2_p_89_48?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AVIFUUR&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","Vionic","3,916","https://www.amazon.com/s/ref=sr_in_-2_p_89_49?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AVionic&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Shoes","WateLves","362","https://www.amazon.com/s/ref=sr_in_-2_p_89_50?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A679337011%2Cp_89%3AWateLves&bbn=16225018011&ie=UTF8&qid=1556518091&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","ABOZY","1","https://www.amazon.com/s/ref=sr_in_-2_p_89_0?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AABOZY&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","AllenCOCO","48","https://www.amazon.com/s/ref=sr_in_-2_p_89_1?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AAllenCOCO&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","Amazon Collection","1,417","https://www.amazon.com/s/ref=sr_in_-2_p_89_2?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AAmazon+Collection&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","Amazon Essentials","179","https://www.amazon.com/s/ref=sr_in_-2_p_89_3?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AAmazon+Essentials&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","Aobei Pearl","45","https://www.amazon.com/s/ref=sr_in_-2_p_89_4?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AAobei+Pearl&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","BBTO","23","https://www.amazon.com/s/ref=sr_in_-2_p_89_5?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3ABBTO&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","Benevolence LA","31","https://www.amazon.com/s/ref=sr_in_-2_p_89_6?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3ABenevolence+LA&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","Bestjybt","8","https://www.amazon.com/s/ref=sr_in_-2_p_89_7?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3ABestjybt&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","BESTTERN","6","https://www.amazon.com/s/ref=sr_in_-2_p_89_8?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3ABESTTERN&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","BORUO","463","https://www.amazon.com/s/ref=sr_in_-2_p_89_9?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3ABORUO&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","CDE","97","https://www.amazon.com/s/ref=sr_in_-2_p_89_10?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3ACDE&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","CrazyPiercing","91","https://www.amazon.com/s/ref=sr_in_-2_p_89_11?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3ACrazyPiercing&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","Dvacaman","20","https://www.amazon.com/s/ref=sr_in_-2_p_89_12?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3ADvacaman&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","EFYTAL","101","https://www.amazon.com/s/ref=sr_in_-2_p_89_13?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AEFYTAL&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","Elensan","23","https://www.amazon.com/s/ref=sr_in_-2_p_89_14?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AElensan&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","Fettero","105","https://www.amazon.com/s/ref=sr_in_-2_p_89_15?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AFettero&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","FIFATA","41","https://www.amazon.com/s/ref=sr_in_-2_p_89_16?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AFIFATA&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","Forge","130","https://www.amazon.com/s/ref=sr_in_-2_p_89_17?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AForge&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","GEMSME","122","https://www.amazon.com/s/ref=sr_in_-2_p_89_18?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AGEMSME&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","Ghome","12","https://www.amazon.com/s/ref=sr_in_-2_p_89_19?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AGhome&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","GULICX","148","https://www.amazon.com/s/ref=sr_in_-2_p_89_20?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AGULICX&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
"26-04-2019","Women's Fashion","Jewelry","Hamoery","46","https://www.amazon.com/s/ref=sr_in_-2_p_89_21?fst=as%3Aoff&rh=n%3A16225018011%2Cn%3A7192394011%2Cp_89%3AHamoery&bbn=16225018011&ie=UTF8&qid=1556518094&rnid=2528832011"
